Time	GPS Fix	Satellites	Latitude	Longitude	Speed	Altitude
34653	0	0	0	0	0	0
34654	0	0	0	0	0	0
34655	0	0	0	0	0	0
34656	0	0	0	0	0	0
34657	0	0	0	0	0	0
34658	0	0	0	0	0	0
34659	0	0	0	0	0	0
34700	0	0	0	0	0	0
34701	0	0	0	0	0	0
34702	0	0	0	0	0	0
34703	0	0	0	0	0	0
34704	0	0	0	0	0	0
34705	0	0	0	0	0	0
34706	0	0	0	0	0	0
34707	0	0	0	0	0	0
34708	0	0	0	0	0	0
34709	0	0	0	0	0	0
34710	0	0	0	0	0	0
34711	0	0	0	0	0	0
34712	0	0	0	0	0	0
34713	0	0	0	0	0	0
34714	0	0	0	0	0	0
34715	0	0	0	0	0	0
34716	0	0	0	0	0	0
34717	0	0	0	0	0	0
34718	0	0	0	0	0	0
34719	0	0	0	0	0	0
34720	0	0	0	0	0	0
34721	0	0	0	0	0	0
34722	0	0	0	0	0	0
34723	0	0	0	0	0	0
34724	0	0	0	0	0	0
34725	0	0	0	0	0	0
34726	0	0	0	0	0	0
34727	0	0	0	0	0	0
34728	0	0	0	0	0	0
34729	0	0	0	0	0	0
34730	0	0	0	0	0	0
34731	0	0	0	0	0	0
34732	0	0	0	0	0	0
34733	0	0	0	0	0	0
34734	0	0	0	0	0	0
34735	0	0	0	0	0	0
34736	0	0	0	0	0	0
34737	0	0	0	0	0	0
34738	0	0	0	0	0	0
34739	0	0	0	0	0	0
34740	0	0	0	0	0	0
34741	0	0	0	0	0	0
34742	0	0	0	0	0	0
34743	0	0	0	0	0	0
34744	0	0	0	0	0	0
34745	0	0	0	0	0	0
34746	0	0	0	0	0	0
34747	0	0	0	0	0	0
34748	0	0	0	0	0	0
34749	0	0	0	0	0	0
34750	0	0	0	0	0	0
34751	0	0	0	0	0	0
34752	0	0	0	0	0	0
34753	0	0	0	0	0	0
34754	0	0	0	0	0	0
34755	0	0	0	0	0	0
34756	0	0	0	0	0	0
34757	0	0	0	0	0	0
34758	0	0	0	0	0	0
34759	0	0	0	0	0	0
34800	0	0	0	0	0	0
34801	0	0	0	0	0	0
34802	0	0	0	0	0	0
34803	0	0	0	0	0	0
34804	0	0	0	0	0	0
34805	0	0	0	0	0	0
34806	0	0	0	0	0	0
34807	0	0	0	0	0	0
34808	0	0	0	0	0	0
34809	0	0	0	0	0	0
34810	0	0	0	0	0	0
34811	0	0	0	0	0	0
34812	0	0	0	0	0	0
34813	0	0	0	0	0	0
34814	0	0	0	0	0	0
34815	0	0	0	0	0	0
34816	0	0	0	0	0	0
34817	0	0	0	0	0	0
34818	0	0	0	0	0	0
34819	0	0	0	0	0	0
34820	0	0	0	0	0	0
34821	0	0	0	0	0	0
34822	0	0	0	0	0	0
34823	0	0	0	0	0	0
34824	0	0	0	0	0	0
34825	0	0	0	0	0	0
34826	0	0	0	0	0	0
34827	0	0	0	0	0	0
34828	0	0	0	0	0	0
34829	0	0	0	0	0	0
34830	0	0	0	0	0	0
34831	0	0	0	0	0	0
34832	0	0	0	0	0	0
34833	0	0	0	0	0	0
34834	0	0	0	0	0	0
34835	0	0	0	0	0	0
34836	0	0	0	0	0	0
34837	0	0	0	0	0	0
34838	0	0	0	0	0	0
34839	0	0	0	0	0	0
34840	0	0	0	0	0	0
34841	0	0	0	0	0	0
34842	0	0	0	0	0	0
34843	0	0	0	0	0	0
34844	0	0	0	0	0	0
34845	0	0	0	0	0	0
34846	0	0	0	0	0	0
34847	0	0	0	0	0	0
34848	0	0	0	0	0	0
34849	0	0	0	0	0	0
34850	0	0	0	0	0	0
34851	0	0	0	0	0	0
34852	0	0	0	0	0	0
34853	0	0	0	0	0	0
34854	0	0	0	0	0	0
34855	0	0	0	0	0	0
34856	0	0	0	0	0	0
34857	0	0	0	0	0	0
34858	0	0	0	0	0	0
34859	0	0	0	0	0	0
34900	0	0	0	0	0	0
34901	0	0	0	0	0	0
34902	0	0	0	0	0	0
34903	0	0	0	0	0	0
34904	0	0	0	0	0	0
34905	0	0	0	0	0	0
34906	0	0	0	0	0	0
34907	0	0	0	0	0	0
34908	0	0	0	0	0	0
34909	0	0	0	0	0	0
34910	0	0	0	0	0	0
34911	0	0	0	0	0	0
34912	0	0	0	0	0	0
34913	0	0	0	0	0	0
34914	0	0	0	0	0	0
34915	0	0	0	0	0	0
34916	0	0	0	0	0	0
34917	0	0	0	0	0	0
34918	0	0	0	0	0	0
34919	0	0	0	0	0	0
34920	0	0	0	0	0	0
34921	0	0	0	0	0	0
34922	0	0	0	0	0	0
34923	0	0	0	0	0	0
34924	0	0	0	0	0	0
34925	0	0	0	0	0	0
34926	0	0	0	0	0	0
34927	0	0	0	0	0	0
34928	0	0	0	0	0	0
34929	0	0	0	0	0	0
34930	0	0	0	0	0	0
34931	0	0	0	0	0	0
34932	0	0	0	0	0	0
34933	0	0	0	0	0	0
34934	0	0	0	0	0	0
34935	0	0	0	0	0	0
34936	0	0	0	0	0	0
34937	0	0	0	0	0	0
34938	0	0	0	0	0	0
34939	0	0	0	0	0	0
34940	0	0	0	0	0	0
34941	0	0	0	0	0	0
34942	0	0	0	0	0	0
34943	0	0	0	0	0	0
34944	0	0	0	0	0	0
34945	0	0	0	0	0	0
34946	0	0	0	0	0	0
34947	0	0	0	0	0	0
34948	0	0	0	0	0	0
34949	0	0	0	0	0	0
34950	0	0	0	0	0	0
34951	0	0	0	0	0	0
34952	0	0	0	0	0	0
34953	0	0	0	0	0	0
34954	0	0	0	0	0	0
34955	0	0	0	0	0	0
34956	0	0	0	0	0	0
34957	0	0	0	0	0	0
34958	0	0	0	0	0	0
34959	0	0	0	0	0	0
35000	0	0	0	0	0	0
35001	0	0	0	0	0	0
35002	0	0	0	0	0	0
35003	0	0	0	0	0	0
35004	0	0	0	0	0	0
35005	0	0	0	0	0	0
35006	0	0	0	0	0	0
35007	0	0	0	0	0	0
35008	0	0	0	0	0	0
35009	0	0	0	0	0	0
35010	0	0	0	0	0	0
35011	0	0	0	0	0	0
35012	0	0	0	0	0	0
35013	0	0	0	0	0	0
35014	0	0	0	0	0	0
35015	0	0	0	0	0	0
35016	0	0	0	0	0	0
35017	0	0	0	0	0	0
35018	0	0	0	0	0	0
35019	0	0	0	0	0	0
35020	0	0	0	0	0	0
35021	0	0	0	0	0	0
35022	0	0	0	0	0	0
35023	0	0	0	0	0	0
35024	0	0	0	0	0	0
35025	0	0	0	0	0	0
35026	0	0	0	0	0	0
35027	0	0	0	0	0	0
35028	0	0	0	0	0	0
35029	0	0	0	0	0	0
35030	0	0	0	0	0	0
35031	0	0	0	0	0	0
35032	0	0	0	0	0	0
35033	0	0	0	0	0	0
35034	0	0	0	0	0	0
35035	0	0	0	0	0	0
35036	0	0	0	0	0	0
35037	0	0	0	0	0	0
35038	0	0	0	0	0	0
35039	0	0	0	0	0	0
35040	0	0	0	0	0	0
35041	0	0	0	0	0	0
35042	0	0	0	0	0	0
35043	0	0	0	0	0	0
35044	0	0	0	0	0	0
35045	0	0	0	0	0	0
35046	0	0	0	0	0	0
35047	0	0	0	0	0	0
35048	0	0	0	0	0	0
35049	0	0	0	0	0	0
35050	0	0	0	0	0	0
35051	0	0	0	0	0	0
35052	0	0	0	0	0	0
35053	0	0	0	0	0	0
35054	0	0	0	0	0	0
35055	0	0	0	0	0	0
35056	0	0	0	0	0	0
35057	0	0	0	0	0	0
35058	0	0	0	0	0	0
35059	0	0	0	0	0	0
35100	0	0	0	0	0	0
35101	0	0	0	0	0	0
35102	0	0	0	0	0	0
35103	0	0	0	0	0	0
35104	0	0	0	0	0	0
35105	0	0	0	0	0	0
35106	0	0	0	0	0	0
35107	0	0	0	0	0	0
35108	0	0	0	0	0	0
35109	0	0	0	0	0	0
35110	0	0	0	0	0	0
35111	0	0	0	0	0	0
35112	0	0	0	0	0	0
35113	0	0	0	0	0	0
35114	0	0	0	0	0	0
35115	0	0	0	0	0	0
35116	0	0	0	0	0	0
35117	0	0	0	0	0	0
35118	0	0	0	0	0	0
35119	0	0	0	0	0	0
35120	0	0	0	0	0	0
35121	0	0	0	0	0	0
35122	0	0	0	0	0	0
35123	0	0	0	0	0	0
35124	0	0	0	0	0	0
35125	0	0	0	0	0	0
35126	0	0	0	0	0	0
35127	0	0	0	0	0	0
35128	0	0	0	0	0	0
35129	0	0	0	0	0	0
35130	0	0	0	0	0	0
35131	0	0	0	0	0	0
35132	0	0	0	0	0	0
35133	0	0	0	0	0	0
35134	0	0	0	0	0	0
35135	0	0	0	0	0	0
35136	0	0	0	0	0	0
35137	0	0	0	0	0	0
35138	0	0	0	0	0	0
35139	0	0	0	0	0	0
35140	0	0	0	0	0	0
35141	0	0	0	0	0	0
35142	0	0	0	0	0	0
35143	0	0	0	0	0	0
35144	0	0	0	0	0	0
35145	0	0	0	0	0	0
35146	0	0	0	0	0	0
35147	0	0	0	0	0	0
35148	0	0	0	0	0	0
35149	0	0	0	0	0	0
35150	0	0	0	0	0	0
35151	0	0	0	0	0	0
35152	0	0	0	0	0	0
35153	0	0	0	0	0	0
35154	0	0	0	0	0	0
35155	0	0	0	0	0	0
35156	0	0	0	0	0	0
35157	0	0	0	0	0	0
35158	0	0	0	0	0	0
35159	0	0	0	0	0	0
35200	0	0	0	0	0	0
35201	0	0	0	0	0	0
35202	0	0	0	0	0	0
35203	0	0	0	0	0	0
35204	0	0	0	0	0	0
35205	0	0	0	0	0	0
35206	0	0	0	0	0	0
35207	0	0	0	0	0	0
35208	0	0	0	0	0	0
35209	0	0	0	0	0	0
35210	0	0	0	0	0	0
35211	0	0	0	0	0	0
35212	0	0	0	0	0	0
35213	0	0	0	0	0	0
35214	0	0	0	0	0	0
35215	0	0	0	0	0	0
35216	0	0	0	0	0	0
35217	0	0	0	0	0	0
35218	0	0	0	0	0	0
35219	0	0	0	0	0	0
35220	0	0	0	0	0	0
35221	0	0	0	0	0	0
35222	0	0	0	0	0	0
35223	0	0	0	0	0	0
35224	0	0	0	0	0	0
35225	0	0	0	0	0	0
35226	0	0	0	0	0	0
35227	0	0	0	0	0	0
35228	0	0	0	0	0	0
35229	0	0	0	0	0	0
35230	0	0	0	0	0	0
35231	0	0	0	0	0	0
35232	0	0	0	0	0	0
35233	0	0	0	0	0	0
35234	0	0	0	0	0	0
35235	0	0	0	0	0	0
35236	0	0	0	0	0	0
35237	0	0	0	0	0	0
35238	0	0	0	0	0	0
35239	0	0	0	0	0	0
35240	0	0	0	0	0	0
35241	0	0	0	0	0	0
35242	0	0	0	0	0	0
35243	0	0	0	0	0	0
35244	0	0	0	0	0	0
35245	0	0	0	0	0	0
35246	0	0	0	0	0	0
35247	0	0	0	0	0	0
35248	0	0	0	0	0	0
35249	0	0	0	0	0	0
35250	0	0	0	0	0	0
35251	0	0	0	0	0	0
35252	0	0	0	0	0	0
35253	0	0	0	0	0	0
35254	0	0	0	0	0	0
35255	0	0	0	0	0	0
35256	0	0	0	0	0	0
35257	0	0	0	0	0	0
35258	0	0	0	0	0	0
35259	0	0	0	0	0	0
35300	0	0	0	0	0	0
35301	0	0	0	0	0	0
35302	0	0	0	0	0	0
35303	0	0	0	0	0	0
35304	0	0	0	0	0	0
35305	0	0	0	0	0	0
35306	0	0	0	0	0	0
35307	0	0	0	0	0	0
35308	0	0	0	0	0	0
35309	0	0	0	0	0	0
35310	0	0	0	0	0	0
35311	0	0	0	0	0	0
35312	0	0	0	0	0	0
35313	0	0	0	0	0	0
35314	0	0	0	0	0	0
35315	0	0	0	0	0	0
35316	0	0	0	0	0	0
35317	0	0	0	0	0	0
35318	0	0	0	0	0	0
35319	0	0	0	0	0	0
35320	0	0	0	0	0	0
35321	0	0	0	0	0	0
35322	0	0	0	0	0	0
35323	0	0	0	0	0	0
35324	0	0	0	0	0	0
35325	0	0	0	0	0	0
35326	0	0	0	0	0	0
35327	0	0	0	0	0	0
35328	0	0	0	0	0	0
35329	0	0	0	0	0	0
35330	0	0	0	0	0	0
35331	0	0	0	0	0	0
35332	0	0	0	0	0	0
35333	0	0	0	0	0	0
35334	0	0	0	0	0	0
35335	0	0	0	0	0	0
35336	0	0	0	0	0	0
35337	0	0	0	0	0	0
35338	0	0	0	0	0	0
35339	0	0	0	0	0	0
35340	0	0	0	0	0	0
35341	0	0	0	0	0	0
35342	0	0	0	0	0	0
35343	0	0	0	0	0	0
35344	0	0	0	0	0	0
35345	0	0	0	0	0	0
35346	0	0	0	0	0	0
35347	0	0	0	0	0	0
35348	0	0	0	0	0	0
35349	0	0	0	0	0	0
35350	0	0	0	0	0	0
35351	0	0	0	0	0	0
35352	0	0	0	0	0	0
35353	0	0	0	0	0	0
35354	0	0	0	0	0	0
35355	0	0	0	0	0	0
35356	0	0	0	0	0	0
35357	0	0	0	0	0	0
35358	0	0	0	0	0	0
35359	0	0	0	0	0	0
35400	0	0	0	0	0	0
35401	0	0	0	0	0	0
35402	0	0	0	0	0	0
35403	0	0	0	0	0	0
35404	0	0	0	0	0	0
35405	0	0	0	0	0	0
35406	0	0	0	0	0	0
35407	0	0	0	0	0	0
35408	0	0	0	0	0	0
35409	0	0	0	0	0	0
35410	0	0	0	0	0	0
35411	0	0	0	0	0	0
35412	0	0	0	0	0	0
35413	0	0	0	0	0	0
35414	0	0	0	0	0	0
35415	0	0	0	0	0	0
35416	0	0	0	0	0	0
35417	0	0	0	0	0	0
35418	0	0	0	0	0	0
35419	0	0	0	0	0	0
35420	0	0	0	0	0	0
35421	0	0	0	0	0	0
35422	0	0	0	0	0	0
35423	0	0	0	0	0	0
35424	0	0	0	0	0	0
35425	0	0	0	0	0	0
35426	0	0	0	0	0	0
35427	0	0	0	0	0	0
35428	0	0	0	0	0	0
35429	0	0	0	0	0	0
35430	0	0	0	0	0	0
35431	0	0	0	0	0	0
35432	0	0	0	0	0	0
35433	0	0	0	0	0	0
35434	0	0	0	0	0	0
35435	0	0	0	0	0	0
35436	0	0	0	0	0	0
35437	0	0	0	0	0	0
35438	0	0	0	0	0	0
35439	0	0	0	0	0	0
35440	0	0	0	0	0	0
35441	0	0	0	0	0	0
35442	0	0	0	0	0	0
35443	0	0	0	0	0	0
35444	0	0	0	0	0	0
35445	0	0	0	0	0	0
35446	0	0	0	0	0	0
35447	0	0	0	0	0	0
35448	0	0	0	0	0	0
35449	0	0	0	0	0	0
35450	0	0	0	0	0	0
35451	0	0	0	0	0	0
35452	0	0	0	0	0	0
35453	0	0	0	0	0	0
35454	0	0	0	0	0	0
35455	0	0	0	0	0	0
35456	0	0	0	0	0	0
35457	0	0	0	0	0	0
35458	0	0	0	0	0	0
35459	0	0	0	0	0	0
35500	0	0	0	0	0	0
35501	0	0	0	0	0	0
35502	0	0	0	0	0	0
35503	0	0	0	0	0	0
35504	0	0	0	0	0	0
35505	0	0	0	0	0	0
35506	0	0	0	0	0	0
35507	0	0	0	0	0	0
35508	0	0	0	0	0	0
35509	0	0	0	0	0	0
35510	0	0	0	0	0	0
35511	0	0	0	0	0	0
35512	0	0	0	0	0	0
35513	0	0	0	0	0	0
35514	0	0	0	0	0	0
35515	0	0	0	0	0	0
35516	0	0	0	0	0	0
35517	0	0	0	0	0	0
35518	0	0	0	0	0	0
35519	0	0	0	0	0	0
35520	0	0	0	0	0	0
35521	0	0	0	0	0	0
35522	0	0	0	0	0	0
35523	0	0	0	0	0	0
35524	0	0	0	0	0	0
35525	0	0	0	0	0	0
35526	0	0	0	0	0	0
35527	0	0	0	0	0	0
35528	0	0	0	0	0	0
35529	0	0	0	0	0	0
35530	0	0	0	0	0	0
35531	0	0	0	0	0	0
35532	0	0	0	0	0	0
35533	0	0	0	0	0	0
35534	0	0	0	0	0	0
35535	0	0	0	0	0	0
35536	0	0	0	0	0	0
35537	0	0	0	0	0	0
35538	0	0	0	0	0	0
35539	0	0	0	0	0	0
35540	0	0	0	0	0	0
35541	0	0	0	0	0	0
35542	0	0	0	0	0	0
35543	0	0	0	0	0	0
35544	0	0	0	0	0	0
35545	0	0	0	0	0	0
35546	0	0	0	0	0	0
35547	0	0	0	0	0	0
35548	0	0	0	0	0	0
35549	0	0	0	0	0	0
35550	0	0	0	0	0	0
35551	0	0	0	0	0	0
35552	0	0	0	0	0	0
35553	0	0	0	0	0	0
35554	0	0	0	0	0	0
35555	0	0	0	0	0	0
35556	0	0	0	0	0	0
35557	0	0	0	0	0	0
35558	0	0	0	0	0	0
35559	0	0	0	0	0	0
35600	0	0	0	0	0	0
35601	0	0	0	0	0	0
35602	0	0	0	0	0	0
35603	0	0	0	0	0	0
35604	0	0	0	0	0	0
35605	0	0	0	0	0	0
35606	0	0	0	0	0	0
35607	0	0	0	0	0	0
35608	0	0	0	0	0	0
35609	0	0	0	0	0	0
35610	0	0	0	0	0	0
35611	0	0	0	0	0	0
35612	0	0	0	0	0	0
35613	0	0	0	0	0	0
35614	0	0	0	0	0	0
35615	0	0	0	0	0	0
35616	0	0	0	0	0	0
35617	0	0	0	0	0	0
35618	0	0	0	0	0	0
35619	0	0	0	0	0	0
35620	0	0	0	0	0	0
35621	0	0	0	0	0	0
35622	0	0	0	0	0	0
35623	0	0	0	0	0	0
35624	0	0	0	0	0	0
35625	0	0	0	0	0	0
35626	0	0	0	0	0	0
35627	0	0	0	0	0	0
35628	0	0	0	0	0	0
35629	0	0	0	0	0	0
35630	0	0	0	0	0	0
35631	0	0	0	0	0	0
35632	0	0	0	0	0	0
35633	0	0	0	0	0	0
35634	0	0	0	0	0	0
35635	0	0	0	0	0	0
35636	0	0	0	0	0	0
35637	0	0	0	0	0	0
35638	0	0	0	0	0	0
35639	0	0	0	0	0	0
35640	0	0	0	0	0	0
35641	0	0	0	0	0	0
35642	0	0	0	0	0	0
35643	0	0	0	0	0	0
35644	0	0	0	0	0	0
35645	0	0	0	0	0	0
35646	0	0	0	0	0	0
35647	0	0	0	0	0	0
35648	0	0	0	0	0	0
35649	0	0	0	0	0	0
35650	0	0	0	0	0	0
35651	0	0	0	0	0	0
35652	0	0	0	0	0	0
35653	0	0	0	0	0	0
35654	0	0	0	0	0	0
35655	0	0	0	0	0	0
35656	0	0	0	0	0	0
35657	0	0	0	0	0	0
35658	0	0	0	0	0	0
35659	0	0	0	0	0	0
35700	0	0	0	0	0	0
35701	0	0	0	0	0	0
35702	0	0	0	0	0	0
35703	0	0	0	0	0	0
35704	0	0	0	0	0	0
35705	0	0	0	0	0	0
35706	0	0	0	0	0	0
35707	0	0	0	0	0	0
35708	0	0	0	0	0	0
35709	0	0	0	0	0	0
35710	0	0	0	0	0	0
35711	0	0	0	0	0	0
35712	0	0	0	0	0	0
35713	0	0	0	0	0	0
35714	0	0	0	0	0	0
35715	0	0	0	0	0	0
35716	0	0	0	0	0	0
35717	0	0	0	0	0	0
35718	0	0	0	0	0	0
35719	0	0	0	0	0	0
35720	0	0	0	0	0	0
35721	0	0	0	0	0	0
35722	0	0	0	0	0	0
35723	0	0	0	0	0	0
35724	0	0	0	0	0	0
35725	0	0	0	0	0	0
35726	0	0	0	0	0	0
35727	0	0	0	0	0	0
35728	0	0	0	0	0	0
35729	0	0	0	0	0	0
35730	0	0	0	0	0	0
35731	0	0	0	0	0	0
35732	0	0	0	0	0	0
35733	0	0	0	0	0	0
35734	0	0	0	0	0	0
35735	0	0	0	0	0	0
35736	0	0	0	0	0	0
35737	0	0	0	0	0	0
35738	0	0	0	0	0	0
35739	0	0	0	0	0	0
35740	0	0	0	0	0	0
35741	0	0	0	0	0	0
35742	0	0	0	0	0	0
35743	0	0	0	0	0	0
35744	0	0	0	0	0	0
35745	0	0	0	0	0	0
35746	0	0	0	0	0	0
35747	0	0	0	0	0	0
35748	0	0	0	0	0	0
35749	0	0	0	0	0	0
35750	0	0	0	0	0	0
35751	0	0	0	0	0	0
35752	0	0	0	0	0	0
35753	0	0	0	0	0	0
35754	0	0	0	0	0	0
35755	0	0	0	0	0	0
35756	0	0	0	0	0	0
35757	0	0	0	0	0	0
35758	0	0	0	0	0	0
35759	0	0	0	0	0	0
35800	0	0	0	0	0	0
35801	0	0	0	0	0	0
35802	0	0	0	0	0	0
35803	0	0	0	0	0	0
35804	0	0	0	0	0	0
35805	0	0	0	0	0	0
35806	0	0	0	0	0	0
35807	0	0	0	0	0	0
35808	0	0	0	0	0	0
35809	0	0	0	0	0	0
35810	0	0	0	0	0	0
35811	0	0	0	0	0	0
35812	0	0	0	0	0	0
35813	0	0	0	0	0	0
35814	0	0	0	0	0	0
35815	0	0	0	0	0	0
35816	0	0	0	0	0	0
35817	0	0	0	0	0	0
35818	0	0	0	0	0	0
35819	0	0	0	0	0	0
35820	0	0	0	0	0	0
35821	0	0	0	0	0	0
35822	0	0	0	0	0	0
35823	0	0	0	0	0	0
35824	0	0	0	0	0	0
35825	0	0	0	0	0	0
35826	0	0	0	0	0	0
35827	0	0	0	0	0	0
35828	0	0	0	0	0	0
35829	0	0	0	0	0	0
35830	0	0	0	0	0	0
35831	0	0	0	0	0	0
35832	0	0	0	0	0	0
35833	0	0	0	0	0	0
35834	0	0	0	0	0	0
35835	0	0	0	0	0	0
35836	0	0	0	0	0	0
35837	0	0	0	0	0	0
35838	0	0	0	0	0	0
35839	0	0	0	0	0	0
35840	0	0	0	0	0	0
35841	0	0	0	0	0	0
35842	0	0	0	0	0	0
35843	0	0	0	0	0	0
35844	0	0	0	0	0	0
35845	0	0	0	0	0	0
35846	0	0	0	0	0	0
35847	0	0	0	0	0	0
35848	0	0	0	0	0	0
35849	0	0	0	0	0	0
35850	0	0	0	0	0	0
35851	0	0	0	0	0	0
35852	0	0	0	0	0	0
35853	0	0	0	0	0	0
35854	0	0	0	0	0	0
35855	0	0	0	0	0	0
35856	0	0	0	0	0	0
35857	0	0	0	0	0	0
35858	0	0	0	0	0	0
35859	0	0	0	0	0	0
35900	0	0	0	0	0	0
35901	0	0	0	0	0	0
35902	0	0	0	0	0	0
35903	0	0	0	0	0	0
35904	0	0	0	0	0	0
35905	0	0	0	0	0	0
35906	0	0	0	0	0	0
35907	0	0	0	0	0	0
35908	0	0	0	0	0	0
35909	0	0	0	0	0	0
35910	0	0	0	0	0	0
35911	0	0	0	0	0	0
35912	0	0	0	0	0	0
35913	0	0	0	0	0	0
35914	0	0	0	0	0	0
35915	0	0	0	0	0	0
35916	0	0	0	0	0	0
35917	0	0	0	0	0	0
35918	0	0	0	0	0	0
35919	0	0	0	0	0	0
35920	0	0	0	0	0	0
35921	0	0	0	0	0	0
35922	0	0	0	0	0	0
35923	0	0	0	0	0	0
35924	0	0	0	0	0	0
35925	0	0	0	0	0	0
35926	0	0	0	0	0	0
35927	0	0	0	0	0	0
35928	0	0	0	0	0	0
35929	0	0	0	0	0	0
35930	0	0	0	0	0	0
35931	0	0	0	0	0	0
35932	0	0	0	0	0	0
35933	0	0	0	0	0	0
35934	0	0	0	0	0	0
35935	0	0	0	0	0	0
35936	0	0	0	0	0	0
35937	0	0	0	0	0	0
35938	0	0	0	0	0	0
35939	0	0	0	0	0	0
35940	0	0	0	0	0	0
35941	0	0	0	0	0	0
35942	0	0	0	0	0	0
35943	0	0	0	0	0	0
35944	0	0	0	0	0	0
35945	0	0	0	0	0	0
35946	0	0	0	0	0	0
35947	0	0	0	0	0	0
35948	0	0	0	0	0	0
35949	0	0	0	0	0	0
35950	0	0	0	0	0	0
35951	0	0	0	0	0	0
35952	0	0	0	0	0	0
35953	0	0	0	0	0	0
35954	0	0	0	0	0	0
35955	0	0	0	0	0	0
35956	0	0	0	0	0	0
35957	0	0	0	0	0	0
35958	0	0	0	0	0	0
35959	0	0	0	0	0	0
40000	0	0	0	0	0	0
40001	0	0	0	0	0	0
40002	0	0	0	0	0	0
40003	0	0	0	0	0	0
40004	0	0	0	0	0	0
40005	0	0	0	0	0	0
40006	0	0	0	0	0	0
40007	0	0	0	0	0	0
40008	0	0	0	0	0	0
40009	0	0	0	0	0	0
40010	0	0	0	0	0	0
40011	0	0	0	0	0	0
40012	0	0	0	0	0	0
40013	0	0	0	0	0	0
40014	0	0	0	0	0	0
40015	0	0	0	0	0	0
40016	0	0	0	0	0	0
40017	0	0	0	0	0	0
40018	0	0	0	0	0	0
40019	0	0	0	0	0	0
40020	0	0	0	0	0	0
40021	0	0	0	0	0	0
40022	0	0	0	0	0	0
40023	0	0	0	0	0	0
40024	0	0	0	0	0	0
40025	0	0	0	0	0	0
40026	0	0	0	0	0	0
40027	0	0	0	0	0	0
40028	0	0	0	0	0	0
40029	0	0	0	0	0	0
40030	0	0	0	0	0	0
40031	0	0	0	0	0	0
40032	0	0	0	0	0	0
40033	0	0	0	0	0	0
40034	0	0	0	0	0	0
40035	0	0	0	0	0	0
40036	0	0	0	0	0	0
40037	0	0	0	0	0	0
40038	0	0	0	0	0	0
40039	0	0	0	0	0	0
40040	0	0	0	0	0	0
40041	0	0	0	0	0	0
40042	0	0	0	0	0	0
40043	0	0	0	0	0	0
40044	0	0	0	0	0	0
40045	0	0	0	0	0	0
40046	0	0	0	0	0	0
40047	0	0	0	0	0	0
40048	0	0	0	0	0	0
40049	0	0	0	0	0	0
40050	0	0	0	0	0	0
40051	0	0	0	0	0	0
40052	0	0	0	0	0	0
40053	0	0	0	0	0	0
40054	0	0	0	0	0	0
40055	0	0	0	0	0	0
40056	0	0	0	0	0	0
40057	0	0	0	0	0	0
40058	0	0	0	0	0	0
40059	0	0	0	0	0	0
40100	0	0	0	0	0	0
40101	0	0	0	0	0	0
40102	0	0	0	0	0	0
40103	0	0	0	0	0	0
40104	0	0	0	0	0	0
40105	0	0	0	0	0	0
40106	0	0	0	0	0	0
40107	0	0	0	0	0	0
40108	0	0	0	0	0	0
40109	0	0	0	0	0	0
40110	0	0	0	0	0	0
40111	0	0	0	0	0	0
40112	0	0	0	0	0	0
40113	0	0	0	0	0	0
40114	0	0	0	0	0	0
40115	0	0	0	0	0	0
40116	0	0	0	0	0	0
40117	0	0	0	0	0	0
40118	0	0	0	0	0	0
40119	0	0	0	0	0	0
40120	0	0	0	0	0	0
40121	0	0	0	0	0	0
40122	0	0	0	0	0	0
40123	0	0	0	0	0	0
40124	0	0	0	0	0	0
40125	0	0	0	0	0	0
40126	0	0	0	0	0	0
40127	0	0	0	0	0	0
40128	0	0	0	0	0	0
40129	0	0	0	0	0	0
40130	0	0	0	0	0	0
40131	0	0	0	0	0	0
40132	0	0	0	0	0	0
40133	0	0	0	0	0	0
40134	0	0	0	0	0	0
40135	0	0	0	0	0	0
40136	0	0	0	0	0	0
40137	0	0	0	0	0	0
40138	0	0	0	0	0	0
40139	0	0	0	0	0	0
40140	0	0	0	0	0	0
40141	0	0	0	0	0	0
40142	0	0	0	0	0	0
40143	0	0	0	0	0	0
40144	0	0	0	0	0	0
40145	0	0	0	0	0	0
40146	0	0	0	0	0	0
40147	0	0	0	0	0	0
40148	0	0	0	0	0	0
40149	0	0	0	0	0	0
40150	0	0	0	0	0	0
40151	0	0	0	0	0	0
40152	0	0	0	0	0	0
40153	0	0	0	0	0	0
40154	0	0	0	0	0	0
40155	0	0	0	0	0	0
40156	0	0	0	0	0	0
40157	0	0	0	0	0	0
40158	0	0	0	0	0	0
40159	0	0	0	0	0	0
40200	0	0	0	0	0	0
40201	0	0	0	0	0	0
40202	0	0	0	0	0	0
40203	0	0	0	0	0	0
40204	0	0	0	0	0	0
40205	0	0	0	0	0	0
40206	0	0	0	0	0	0
40207	0	0	0	0	0	0
40208	0	0	0	0	0	0
40209	0	0	0	0	0	0
40210	0	0	0	0	0	0
40211	0	0	0	0	0	0
40212	0	0	0	0	0	0
40213	0	0	0	0	0	0
40214	0	0	0	0	0	0
40215	0	0	0	0	0	0
40216	0	0	0	0	0	0
40217	0	0	0	0	0	0
40218	0	0	0	0	0	0
40219	0	0	0	0	0	0
40220	0	0	0	0	0	0
40221	0	0	0	0	0	0
40222	0	0	0	0	0	0
40223	0	0	0	0	0	0
